id,name,host_id,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
731293,**YOUR HOME AWAY FROM HOME** : UES/66th LG 1 BDRM,3805320,2,200,3,203,2019-06-20,2.53,1,260
34384745,*20%OFF-Amazing Heart of NYC! Steps to subway!,104084124,2,161,2,9,2019-06-28,4.15,1,317
21505666,*AMAZING AND COZY SPACE 2 MIN FROM THE SUBWAY,156259857,1,36,2,70,2019-06-12,3.43,3,326
8425148,*Amazing Lower East Side Apartment*,21940002,2,205,2,6,2017-01-01,0.13,1,0
26519461,*AMAZING* Large Studio in Prime Union Square area!,187139932,2,225,3,2,2019-06-30,1.3,1,1
21822750,*AWESOME PLACE*2 MIN SUBWAY!,159020652,1,48,2,58,2019-06-30,3.04,1,349
21609701,*Beautiful 2BR*Flatiron*Best Location*Near Subway*,26529889,2,379,4,63,2019-05-25,3.17,1,238
22328089,*BEAUTIFUL BEDROOM**SUBWAY CLOSE!!,156259857,1,49,1,26,2019-05-31,1.41,3,115
30373928,*Beautiful Private Room near Subway,52140932,1,65,2,24,2019-06-15,3.48,7,330
28078309,*BEST DEAL*FURNISHED RM NEAR EMPIRE STATE BLDG*,200730049,1,65,30,0,,,1,363
21739805,*Boogie Down Private and comfortable stay*,158344372,1,70,2,5,2019-05-19,1.16,1,365
16409634,*BRAND NEW*4 BED DUPLX W PVT BCKYARD 15 MIN 2 CITY,254846,2,399,3,31,2019-05-04,1.03,4,290
34341588,*Charismatic 1 BR Apartment in Heart of Chelsea*,5588820,2,159,3,4,2019-07-01,2.93,1,1
10339835,*Chic Oasis in Trendy Union Square*,3599608,2,200,28,4,2019-06-15,0.11,1,73
8504231,*Clean & Bright Master Room - UWS*,44779572,1,109,1,7,2016-01-02,0.15,1,0
8085420,*COMFORTABLE  bedroom for FEMALE*,42700722,3,35,120,0,,,1,0
13494532,*Cozy apt ManhattanNear Central Park !*,77355562,1,90,1,65,2019-06-30,1.76,1,338
11693193,*CoZy Private Williamsburg Home*,62130666,2,225,2,110,2019-07-07,2.74,1,124
27468323,*Cozy Room in Manhattan with Private Living Room*,207003851,1,111,3,9,2018-11-29,0.88,1,3
30235404,*Delightful budget room for travelers!,226339724,1,40,2,7,2019-07-05,2.69,10,353
5146173,*Designer West Village Dream Home*,26606802,2,510,3,12,2016-10-23,0.24,1,364
22339757,*Dg)  Delightful Private Room 20 min to Manhattan,154258141,1,67,2,27,2019-06-21,1.55,10,359
19433400,*DISCOUNTED RATES* PERFECT FOR THE WORLD TRAVELER,2129777,1,135,3,17,2018-12-20,0.7,2,90
4905248,*DYLAN* Exquisite 1 BR & Terrace - Contemporary,25237492,2,130,30,12,2019-04-18,0.23,34,292
30235273,*Easy check in Budget Room!,226339724,1,40,2,11,2019-07-04,3.17,10,317
6971750,*ENCHANTMENT* Upper East Side 2 bedroom- Sunny!,25237492,2,165,30,9,2018-09-30,0.2,34,280
15273936,*ENJOY NYC*New Renovated Apartment(Private room),95796044,1,68,1,6,2018-10-09,0.19,1,87
22339430,*Ep)  Beautiful Private Room 20 min to Manhattan,154258141,1,75,2,46,2019-06-24,2.65,10,360
6970776,*ESSENTIAL* Convenient Studio- Upper East Side!,25237492,2,115,30,12,2019-05-02,0.26,34,331
34751224,*Family Friendly* Room I Rooftop BAR I Near Macys,260193759,1,100,1,8,2019-07-05,6.67,5,236
34065823,*female only* cozy room summer sublet,32736976,1,24,60,0,,,1,71
20724115,*FEMALES ONLY* BEAUTIFUL ROOM in downtown NYC!,103223295,1,80,25,8,2018-10-21,0.36,1,0
30235118,*Fresh Budget Room,226339724,1,40,2,6,2019-05-10,1.67,10,363
5033691,*GALAXY* Spectacular 2 Bedroom - Spacious & Light!,25237492,2,250,30,13,2019-06-15,0.25,34,304
23301706,*Great room good location 20 mins to Manhattan,173249074,1,50,4,24,2019-05-18,1.69,2,311
30235482,*Groovy Budget room for the traveler!,226339724,1,45,2,5,2019-07-05,1.36,10,362
16595,*HAVEN LOFT - Entire Floor - Six Windows - Bricks*,64522,2,275,1,148,2019-06-23,1.4,1,362
30235527,*Hospitable room for the traveler!,226339724,1,50,3,3,2019-05-05,0.73,10,333
9609800,*Huge Clean & Spacious Stay in NYC*,12651062,1,50,3,2,2018-09-17,0.05,1,5
30235341,*Ideal room for travelers with a budget!,226339724,1,55,2,5,2019-06-02,1.7,10,326
6971871,*JAMES* Amazing Spacious 2 Bedroom- Bright!,25237492,2,155,30,8,2019-06-11,0.27,34,339
30403878,*Just right budget room :),226339724,1,55,5,4,2019-05-26,0.72,10,360
24119876,*Large 3 bedroom getaway* Pre Summer discounts,181679481,2,190,3,21,2019-06-24,1.49,1,327
9278192,*LARGE PRIVATE ROOM WITH A LARGE WINDOW*,48183551,1,58,6,76,2019-06-21,1.75,5,279
20517554,*Light & Love* vibrant historic sleeps 4,146472361,2,265,5,87,2019-06-23,3.79,1,118
23839939,*Location Location | Chelsea | Meat Packing*,70307702,2,199,3,36,2019-07-02,2.44,1,293
29424138,*Location Location* | Chelsea | West Village,60105727,2,182,30,31,2019-07-06,3.88,2,12
8256930,*Lovely Apt in Heart of Park Slope*,5973406,2,85,30,26,2018-12-12,0.56,2,282
12302429,*Lovely Apt In Heart Of Park Slope*,5973406,2,85,14,4,2019-05-31,0.15,2,275
578267,*Lovely Bedroom! Big Sunny Apt*Manhattan*,1449904,1,96,19,30,2019-04-08,0.36,1,165
22339218,*Lp)  Amazing Private Room in Brooklyn,154258141,1,60,2,41,2019-06-12,2.46,10,362
21951077,*LUSH SPACIOUS WEST VILLAGE LOFT*,1620498,2,220,7,3,2018-08-19,0.16,1,0
15495202,*Lux DoormanNew & Modern Grand Central,52950465,2,129,30,2,2017-08-15,0.06,12,326
25812660,*Luxurious* Sparkling Clean Two Bedroom Apartment,183803880,2,499,3,26,2019-06-20,2.5,1,0
18837416,*Luxury 1 Bedrm Private Designer Home & Roofdeck*,3203397,2,350,1,105,2019-05-26,4.63,1,0
27649154,*Luxury 1 BR w/ your own Bathroom steps to subway,93153006,1,88,7,21,2019-06-21,1.91,1,54
9728168,*Manhattan Luxury Apt - Walk to TSQ,5124437,2,189,3,4,2015-12-15,0.09,1,0
22035333,*Memory foam mattress lovers//Netflix!!,146449899,1,53,1,166,2019-06-30,8.74,2,151
35880886,*Modern Upper East Side Studio *,74031703,2,100,1,1,2019-06-20,1,1,134
6813041,*Musician's Apartment* in Brooklyn,1550419,1,50,1,0,,,1,0
16943101,*New 4 bedrooms 2 Bath Home 15 mins to manhattan!,113251630,2,240,3,84,2019-06-23,2.95,1,237
25107333,*NEW-LUXURY Heart of MidWest Step away from TimeSQ,186141107,2,200,4,38,2019-06-24,2.79,1,159
4481694,*NEW*  Modern Sunny Loft in Bushwick/Brooklyn,567972,2,120,3,4,2017-01-06,0.08,1,157
21243315,*New* Big Modern Sunny Space in Bushwick,4476859,1,60,2,1,2017-11-09,0.05,1,0
35803559,*NEW* Bright Spacious Brooklyn 2 Bedroom Sleeps 9,133005440,2,125,2,1,2019-06-23,1,2,342
26443119,*NEW* Bright Spacious & Quiet Bedroom by Times SQ,198835140,1,90,2,55,2019-06-23,4.61,1,49
32185917,*NEW* Clinton Hill Room in Plant Filled Apartment,545623,1,75,1,11,2019-05-13,2.64,1,5
35343610,*New* Modern 2 Bedroom in Brooklyn Sleeps up to 8,133005440,2,125,2,6,2019-07-05,6,2,241
22465327,*NEW*6 BED BROOKLYN DUPLX15 MIN TRAIN RIDE 2 CITY,254846,2,399,3,19,2019-05-06,1.13,4,272
21549554,*NEWLY RENOVATED PRIVATE ROOM*,48183551,1,58,6,50,2019-07-07,2.56,5,257
25161242,*Newly Renovated* Guest Suite w/ Private Entrance,150773114,2,86,1,110,2019-07-03,8.27,1,174
35841083,*Nice and Cozy private Bedroom*,13059803,1,60,2,2,2019-07-01,2,1,326
27237526,*NO GUEST SERVICE FEE* 1 Bed Studio Suite - Close to UN Headquarters,205031545,2,699,3,5,2019-04-29,0.48,49,204
30193345,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #1,205031545,2,714,28,0,,,49,252
30193239,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #10,205031545,2,714,28,1,2019-02-05,0.19,49,257
30193408,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #11,205031545,2,714,28,0,,,49,257
30193258,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #12,205031545,2,714,28,1,2019-01-03,0.16,49,257
30193536,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #2,205031545,2,714,28,0,,,49,250
30193023,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #3,205031545,2,714,28,1,2019-02-03,0.19,49,257
30193326,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #4,205031545,2,714,28,0,,,49,257
30193314,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #5,205031545,2,714,28,0,,,49,257
30193485,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #6,205031545,2,714,28,0,,,49,257
30193432,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #7,205031545,2,714,28,0,,,49,257
30193344,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #8,205031545,2,714,28,0,,,49,257
30193428,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #9,205031545,2,714,28,0,,,49,257
27237578,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite with Kitchen,205031545,2,737,3,8,2019-06-02,1.02,49,188
27237631,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite with Queen Bed & Free Wifi,205031545,2,737,3,2,2019-05-23,0.71,49,224
27237583,*NO GUEST SERVICE FEE* Beekman Tower Premium One Bedroom Suite,205031545,2,737,3,1,2019-02-18,0.21,49,222
27237511,*NO GUEST SERVICE FEE* Beekman Tower Premium Studio Suite,205031545,2,699,3,3,2019-03-03,0.5,49,204
27237570,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite,205031545,2,699,3,5,2019-05-31,0.74,49,206
30193024,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #1,205031545,2,675,28,1,2019-06-02,0.81,49,253
30193136,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #10,205031545,2,675,28,1,2019-02-26,0.23,49,251
30193036,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #11,205031545,2,675,28,0,,,49,241
30193034,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #12,205031545,2,675,28,6,2019-04-25,0.95,49,253
30193147,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #2,205031545,2,675,28,0,,,49,254
30193397,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #3,205031545,2,675,28,1,2018-12-29,0.16,49,225
30193375,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #4,205031545,2,675,28,1,2019-05-20,0.6,49,234
30193183,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #5,205031545,2,675,28,1,2019-05-20,0.6,49,234
30193032,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #6,205031545,2,675,28,2,2019-02-17,0.32,49,243
30193035,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #7,205031545,2,675,28,2,2019-02-17,0.31,49,224
30193201,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #8,205031545,2,675,28,0,,,49,251
30193154,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #9,205031545,2,675,28,4,2019-05-26,0.63,49,253
27237609,*NO GUEST SERVICE FEE* Beekman Tower Studio with Fully Equipped Kitchen,205031545,2,699,3,9,2019-02-24,1.09,49,190
27237516,*NO GUEST SERVICE FEE* Beekman Tower Studio with Queen Bed & Free Wifi,205031545,2,699,3,4,2019-05-19,0.82,49,204
30193131,*NO GUEST SERVICE FEE* Beekman Tower Two Bedroom  #1,205031545,2,956,4,2,2018-12-20,0.29,49,80
30193325,*NO GUEST SERVICE FEE* Beekman Tower Two Bedroom  #2,205031545,2,956,4,0,,,49,121
30974737,*NO GUEST SERVICE FEE* Beekman Tower Two Bedroom  #3,205031545,2,956,4,0,,,49,124
27237610,*NO GUEST SERVICE FEE* Great Location! Luxury Midtown Studio with Kitchen,205031545,2,699,3,7,2019-05-31,1.27,49,176
27237539,*NO GUEST SERVICE FEE* Incredible Location! Luxury Midtown Studio with Kitchen,205031545,2,699,3,3,2019-05-20,0.46,49,164
27237604,*NO GUEST SERVICE FEE* Luxury Midtown One Bedroom Suite with Kitchen,205031545,2,737,3,2,2019-06-07,0.4,49,235
27237625,*NO GUEST SERVICE FEE* Luxury Midtown One Bedroom Suite with Kitchen,205031545,2,737,3,3,2019-06-10,0.44,49,153
27237586,*NO GUEST SERVICE FEE* Luxury One Bedroom Suite in Excellent Midtown Location,205031545,2,737,3,0,,,49,206
27237606,*NO GUEST SERVICE FEE* Luxury One Bedroom Suite w/ Free Continental Breakfast,205031545,2,737,3,5,2019-05-27,1.17,49,230
27237549,*NO GUEST SERVICE FEE* Luxury Studio Suite in Excellent Midtown Location,205031545,2,699,3,8,2019-06-16,1.18,49,204
27237623,*NO GUEST SERVICE FEE* Luxury Studio Suite w/ Free Continental Breakfast,205031545,2,699,3,3,2018-12-12,0.33,49,196
27237591,*NO GUEST SERVICE FEE* One Bedroom Suite - Close to UN Headquarters,205031545,2,737,3,4,2019-05-28,0.36,49,249
27237572,*NO GUEST SERVICE FEE* One Bedroom Suite w/ Queen Bed Close to 51st St Subway,205031545,2,737,3,2,2019-05-20,0.42,49,216
27237577,*NO GUEST SERVICE FEE* One Bedroom Suite with Free Continental Breakfast Daily,205031545,2,737,3,1,2019-02-17,0.21,49,200
27237563,*NO GUEST SERVICE FEE* Studio Suite w/ Convenient Midtown Location,205031545,2,699,3,19,2019-06-11,2.45,49,204
27237510,*NO GUEST SERVICE FEE* Studio Suite w/ Queen Bed Close to 51st St Subway,205031545,2,699,3,8,2019-05-19,1.21,49,204
27237512,*NO GUEST SERVICE FEE* Studio Suite with Free Continental Breakfast Daily,205031545,2,699,3,1,2019-03-31,0.3,49,204
27762497,*NYC Central Park* Entire Floor with Great Privacy,205390315,2,149,3,32,2019-06-22,3.07,1,96
26552340,*NYC Flat Cold Cozy Private Room w/ Blazin' WiFi*,191338162,1,142,1,29,2019-06-25,2.47,5,48
4921548,*OASIS* 2 BEDROOM 2 BATH & Garden! Great UWS Area,25237492,2,205,30,20,2018-12-27,0.38,34,274
6972089,*ODYSSEY* Sunny 1 Bedroom Apt- Bright & Cheery!,25237492,2,130,30,10,2019-04-01,0.26,34,303
15828883,*OH SO ZEN*~ Chill Bushwick Yoga Spot!!,102488175,2,75,2,84,2019-06-23,2.61,1,322
28317744,*ON SALE* West Village 2BR base to discover NYC,12926593,2,300,2,2,2019-06-23,0.31,3,14
5418312,*PIZZAZZ* Fantastic Studio Apartment-Upper East!,25237492,2,115,30,18,2019-06-30,0.35,34,311
35647951,*Prime 2BR* in Central East Village +Free Laundry,268177002,2,295,5,1,2019-06-16,1,1,141
23745732,*Prime East Village* Quiet & Spacious 2BR Flat,178062766,2,325,5,44,2019-06-18,2.77,1,179
31218952,*PRIME MANHATTAN*one block to 5 trains*ROOFDECK!*,2685943,1,60,1,30,2019-06-23,5.56,1,67
8819442,*PRIME* Linen & Lavender in the LES (Clinton St.),24628477,2,261,4,196,2019-06-05,4.3,1,125
22832352,*PRIME* Serenity & Love-Private Oasis (Bedford Av),168784638,2,237,3,28,2019-06-03,2.09,1,0
15355243,*PRIME* The ❤️ of Greenwich Village/SOHO SLEEPS 4,1862880,2,245,2,44,2019-06-18,1.34,1,0
17680566,*PRIVATE APARTMENT L TRAIN LORIMER STOP,118378908,2,108,28,17,2019-04-26,0.66,6,332
19097111,*Private Room in Beautiful Brooklyn Apartment*,43595404,1,69,2,6,2017-11-20,0.25,1,0
33820675,*Private room with new bedroom set and mattress,10149317,1,50,2,5,2019-06-02,1.88,5,319
20981267,*Private-Comfortable space 2 min from train,150993634,1,52,2,84,2019-06-30,3.93,1,310
34352766,*PRIVATE* Bedroom near Central Park,259357065,1,175,3,0,,,1,0
29416216,*PRIVATE* Big Bedroom 20 minutes from Manhattan,65671256,1,65,1,43,2019-06-23,4.94,3,48
28784880,*PRIVATE* Loft 5 minutes away from LaGuardia,65671256,2,72,1,70,2019-06-24,7.42,3,98
2189742,*Queen-sized comfort in cozy Historic Sugar Hill*,11167829,1,49,2,79,2019-06-09,1.22,3,52
27929993,*Rare Find* AMAZING Two Bed Property,138923178,2,280,2,28,2019-06-02,2.83,1,147
17376723,*Rare Find* Fantastic 2 Bed Apt inTimes Square,15034908,2,178,3,84,2019-06-16,2.92,2,74
23104347,*Rare Spacious Apartment Near JFK/Subway for 2019*,21784559,2,90,4,64,2019-07-03,3.71,1,106
6970372,*RAZZMATAZZ* Upper East Side 2 Bedroom,25237492,2,150,30,12,2018-11-14,0.27,34,298
14254221,*Serenity & Heart* spacious bright sleeps 4 SOHO,86786513,2,294,5,150,2019-06-29,4.19,1,105
6985434,*SKYTRAIN* Studio Loft Apartment - Great Space!,25237492,2,120,30,9,2019-04-30,0.24,34,339
9390084,*SOHO 1 bedroom plus pullout sofa*,47581480,2,175,4,0,,,1,0
1174944,*Soho Duplex* with private rooftop,5189987,2,190,4,25,2017-01-03,0.34,1,0
164989,*SoHo: Clean Safe Private Peaceful Bedroom (A)*,69439,1,140,2,54,2019-06-16,0.56,1,221
25545958,*Solo NY Explorer | Comfy Quiet Space,31077393,1,88,5,0,,,1,0
21852332,*Spacious NYC gem* Direct train to central sights!,18554823,2,110,1,85,2019-06-26,4.4,1,52
29686875,*Spacious Modern and Charming 1 Bedroom Apt!*,223418394,2,90,1,15,2019-05-12,1.87,1,170
20163695,*Spacious* Artist’s Home mins to NYC near train,43623968,2,115,1,78,2019-06-12,3.51,1,343
17624190,"*SPECIAL*
COZY WATERFRONT APARTMENT 
•SUPERHOST•",100656374,2,110,3,68,2019-07-05,2.47,1,299
8935528,*Spectacular Sublet - All inclusive,35430339,2,150,1,0,,,1,0
5054072,*SPLENDID* Fantastic 2 BR Apt near many Hospitals,25237492,2,155,30,17,2019-02-02,0.32,34,316
31640203,*SUMMER SUBLET*Sunny Penthouse w/ Private Terrace*,510931,1,71,14,0,,,2,63
955542,*Sunny Master BD* in Garden Duplex,4932354,1,97,7,13,2018-11-01,0.17,4,204
1286024,*Superhost* Modern One Bedroom Manhattan apt,6986713,2,350,3,27,2018-09-08,0.37,1,22
6985888,*TERRA GARDEN* 1 Bedroom Garden Apartment,25237492,2,115,30,7,2018-10-31,0.19,34,325
25842433,*THE BUSINESS TRAVELER ROOM*,48183551,1,42,6,26,2019-07-04,2.09,5,299
16965094,*THE ROOM IS PRIVATE. HUNGRY FOR A KITCHEN ?*,48183551,1,55,6,69,2019-07-04,2.44,5,253
36147750,*TIMES SQ CENTRAL*,21515253,2,209,1,1,2019-06-30,1,2,32
26877259,*Times Square Luxury Apartment Private Room*,172864847,1,100,1,137,2019-07-07,12.05,1,36
22339572,*Tr)  Charming Private Room 20 min to manhattan,154258141,1,64,2,46,2019-06-19,2.67,10,352
21643550,*TRANQUILITY Private Room. let the birds sing !*,48183551,1,58,6,38,2019-06-18,1.96,5,288
28196106,*UES Private Bed/Bath - Quiet Sunny Central Park,1512565,1,150,2,18,2019-06-21,1.8,3,112
470498,*Unique Master BR in Battery Park!*,2334269,1,65,2,8,2015-12-22,0.13,1,0
2096968,*Upper East Side Cozy 1 Bedroom*,1461630,2,135,4,105,2019-06-29,1.56,1,267
3743048,*WARM*Beautiful*Room*ST. GEORGE steps to ferry!,19143974,1,58,3,93,2019-05-06,2.1,1,279
6972192,*WINDSONG* Serene 1 BR in Townhouse near Park,25237492,2,125,30,17,2019-06-17,0.38,34,202
17123353,*WINTER DISCOUNT WILLIAMSBURG CHIC W/PRIVATE PATIO,33161690,2,130,3,66,2019-07-03,2.36,1,257
2539759,/,4358702,1,200,1,0,,,1,0
18229274,# 1 A Brooklyn New York Apt: close to metro subway,125914985,2,185,6,60,2019-06-30,3.22,2,112
22166055,# 1 B Brooklyn NYC Apt close to metro subway JFK,125914985,2,150,6,57,2019-07-01,3.1,2,128
13941308,"# CENTRAL PARK - 3 stops away (32""TV room)",82921914,1,69,2,121,2019-06-30,3.44,3,65
7221446,# sunny skylit sanctuary in the heart of BK! #,1903737,1,29,3,30,2019-03-24,0.65,3,0
13974993,# TIMES SQUARE - 19 MinutesBIG ROOM,82921914,1,45,2,97,2019-06-22,2.79,3,101
29565064,#1,217293060,2,600,31,0,,,4,328
23996479,#1  Spacious Private Room,303939,1,37,2,53,2019-06-11,3.4,6,341
35539920,#1 Hotel-Like Private Room King Bed Near JFK,263504959,1,50,1,6,2019-07-06,6,8,273
16259441,#1 Ideal Williamsburg Stay -1 block from Lorimer L,46660053,1,70,2,52,2019-06-20,1.7,3,62
30797190,#1 JFK/NYC Home sweet home!,37891510,1,45,3,10,2019-07-04,2.14,2,54
5791707,#1 LARGE STUDIO NEAR CENTRAL PARK!,248865,2,100,30,71,2019-06-25,1.42,3,248
16534156,#1 Large sunny Studio 5 blocks from CENTRAL PARK!,80262218,2,100,30,26,2019-05-28,1.18,3,250
29942196,#1 Modern Gem 2br apt..(Street parking available),224715959,2,170,2,10,2019-06-28,1.55,1,346
34384453,#1 NY Perfect Destination . Hells' kitchen!!,259262728,2,290,3,4,2019-07-01,2.45,1,23
17972013,#1 Private comfy Room 20 minutes from  Manhattan,42093468,1,42,5,17,2018-01-18,0.65,4,23
6338068,#1 Private room near CENTRAL PARK!,248865,1,50,30,14,2018-09-23,0.28,3,310
3507112,#1 PRIVATE STUDIO IN BX15MINS NYC.,17658078,1,79,2,11,2016-03-19,0.19,1,0
16145871,#1 Rated 3br Park Slope Apt (1700sqf+Renovated!),30826993,2,250,3,54,2019-06-14,1.72,1,0
33934534,#1 Shared ROOM 4YOU for 6 guests,256235740,3,25,2,1,2019-05-28,0.71,3,167
19768754,#1 Spacious Cozy Room 30 minutes from Manhattan,619942,1,42,30,42,2019-07-01,1.81,6,114
4170460,#1 Superhost Special Offer in NYC!,21641206,1,65,1,357,2019-06-22,6.19,4,321
279857,#1 Yellow Block BnB/see at Net Flix Show Stay Here,1420300,2,800,4,122,2019-07-02,1.37,1,257
29564687,#2 Apartment,217293060,2,200,5,1,2018-10-28,0.12,4,89
33172245,#2 Cozy 1 bedroom apartment2 block to CENTRALPARK,231138233,2,180,1,21,2019-07-06,6,5,87
35081665,#2 Hotel-like Private Room KING Bed near JFK,263504959,1,50,1,10,2019-07-04,10,8,273
16578092,#2 Ideal Williamsburg - L trian Lorimer Stop!,46660053,1,55,4,43,2019-05-17,1.41,3,58
33157502,#2 Make yourself at home. (close to LGA and JFK),249649095,1,53,2,16,2019-06-21,4.49,1,79
31459956,#2 Minutes to JFK!!!,37891510,1,55,4,10,2019-06-26,1.81,2,360
19894567,#2 Newly Renovated Room  30 minutes to Manhattan,619942,1,42,30,33,2019-06-03,1.42,6,74
33937108,#2 ROOM 4LEDY (4 guests),256235740,3,45,2,0,,,3,179
21178032,#2单间双人房(共用卫生间),148852095,1,60,2,24,2019-07-02,1.14,3,76
28539464,#2BED Luxury Midtown Full Kitchen Comp Breakfast,214347105,2,399,3,13,2019-06-09,1.48,8,229
19884639,#3 Bright And Cozy Room 30 minutes to Manhattan,619942,1,42,30,46,2019-06-29,1.97,6,202
33172249,#3 Cozy Studio  2 blocks from Central Park,231138233,2,165,1,23,2019-07-07,6.83,5,102
35875858,#3 Hotel-Like LOFT Private Room KING Bed Near JFK,263504959,1,50,1,6,2019-07-04,6,8,288
18048473,#3 Private  Quadruple  Room  20mnts from Manhattan,42093468,1,41,5,21,2019-06-20,0.78,4,334
20089288,#4 Cozy And Bright Room 30 Minutes to Manhattan,619942,1,38,30,43,2019-06-01,1.87,6,193
33159289,#4 Cozy studio 2 blocks from CENTRAL PARK,231138233,2,180,1,17,2019-06-23,4.77,5,40
35898731,#4 Hotel-Like LOFT Private Room KING bed near JFK,263504959,1,50,1,4,2019-07-07,4,8,283
